x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
22051.0	1.955967712679115	13.525530564121189	6.280926900054425	4.1850625793578855	5.654498458189727	6.137855976782196	15.491021222564843	2.1832940322873315
24770.0	1.9563602599814214	13.512857777239564	6.280812240119513	4.186387307738872	5.659480844535937	6.132412902184056	15.576359452585699	2.1639820758144728
27825.0	1.9560483001509297	13.508732839790225	6.281032128225402	4.183461510817198	5.66376769927406	6.1322863508949075	15.629950406095052	2.1408754402357633
31256.0	1.955817896791111	13.520555395591458	6.279137473206002	4.183382922225403	5.664971046485595	6.141152381866525	15.664171225645488	2.120357040023043
35111.0	1.9566814764183103	13.503189792663514	6.2777682843472356	4.181875142401438	5.662195260879499	6.145876053770834	15.720807701070868	2.103383458646613
39441.0	1.956974798438209	13.478246539222173	6.277090411236761	4.17663911566348	5.663708736879483	6.160108513767104	15.764160032452764	2.0875716241570035
44305.0	1.9562813163002744	13.466979641583562	6.273055568094614	4.177989437096536	5.6704735250304985	6.162077371010752	15.773371552385676	2.072540965106322
49769.0	1.957383966244722	13.488708057062489	6.269680530440044	4.178199718706018	5.672774763914009	6.167972674301814	15.822624070725363	2.0608800482218332
55907.0	1.9580560921513916	13.500465049724488	6.266866995778799	4.1801352221506445	5.6718179866924325	6.178006725334489	15.844798597696283	2.0501895971953994
62802.0	1.9581389424072106	13.486346193653134	6.27272582519945	4.178606117542126	5.670031686384439	6.185564383867006	15.87726700953783	2.0401573173256184
70547.0	1.9586806146170037	13.482210693428613	6.273331632363795	4.178984521177031	5.66240006803882	6.1930742189715176	15.883483585643898	2.031694732664296
79247.0	1.9583459519483244	13.46596759539678	6.282682212800334	4.179159095497671	5.664849586109483	6.194629517464202	15.880779325661322	2.023344437714528
89020.0	1.9582458071691071	13.462576246054388	6.277136855348781	4.1787780411363435	5.665348625605245	6.182709697711808	15.883184866492185	2.016108558654707
99999.0	1.9589300000000203	13.466840000000142	6.278440000000049	4.179070000000016	5.661130000000041	6.180230000000076	15.897809999999954	2.0104400000000147
