x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
36.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5245740811514414	0.555713933551827	0.4151358002684635	0.3739853840642489	0.5243563322627963
41.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.5215446698914468	0.5588699140757432	0.41491955414357623	0.3727545916995992	0.5160309946274296
46.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.5137254827715232	0.5467495785388655	0.406982654427993	0.36649518750569393	0.5202035287779381
52.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.5317196623528647	0.5576598902335262	0.3946725208656426	0.3510358388313016	0.5449864190234583
58.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5292028591989077	0.5537399265737555	0.3860606725811328	0.342374056542502	0.535943938365302
65.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.4998883753457233	0.5402225259350135	0.3703940295066258	0.31792851745242845	0.5113098858307839
73.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.5118476838288248	0.5296420273235791	0.3596926681888795	0.2940802642387658	0.5114326182553575
83.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5245055598429437	0.5194908724942371	0.34056619926622567	0.27377018942893594	0.5308737000745155
93.0	0.37679254781157395	6.589806880572448e-2	0.52140543316472	0.5547456364947873	0.5457645287914189	0.3429013427015672	0.25907244192885287	0.5331318472666643
104.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5239644158172801	0.5645960176977614	0.32870358252015913	0.2404326270720263	0.5223379225707295
117.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.5087594394960633	0.5284174665606752	0.32536895596079574	0.2315867323842837	0.517421008488747
132.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5040986345670261	0.5211910154936129	0.3103322734834917	0.2183086614884322	0.5028764761721972
148.0	0.3767925478115739	6.58980688057245e-2	0.52140543316472	0.5027827030297843	0.5353991776644237	0.3036124984600009	0.20090116438134636	0.5133091498082363
166.0	0.37679254781157395	6.589806880572448e-2	0.52140543316472	0.5100382254200305	0.5357713284482692	0.2968236812602528	0.19818145179400684	0.5002982603961948
187.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5013626014327388	0.5269396457904442	0.27456342450226884	0.18841187648060603	0.5012628329486941
210.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.48835257994005365	0.5380555191638117	0.24353929385443485	0.17280978040921977	0.5144938779233363
236.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.49049222767727935	0.5600838893253985	0.23859238111250933	0.1683085281450737	0.5082059610185369
265.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5233724835833579	0.5339422280613426	0.2233308941982857	0.1629312206612576	0.5190507982461485
298.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4954909128320863	0.5024439633864496	0.213933831353317	0.15205917352616632	0.4895137302441355
335.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.48989448582311906	0.5120534976270738	0.1961350011542491	0.13257269945074251	0.45830203279776344
