x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
20.0	2.2773474029931062	2.024776132430178	16.700593807912707	9.046541301909777	10.087459095261357	8.247579789234223	9.200897613265047	9.059168835490981
23.0	2.1189139905715537	1.942359332494197	15.518122161405698	8.383821218730569	9.232992788718786	7.723097551215658	8.576806348409937	8.33851417173123
25.0	2.34418477915285	2.2785630249125384	16.41533129789993	8.848396622862559	8.997610430467763	8.147542415405972	8.500440581761689	8.80705077229555
29.0	2.539919985236317	2.348749529915486	16.71476019603023	8.399044595964881	8.348655919071279	7.662990992517147	8.064972208924829	8.468287418540188
32.0	2.4031428062919815	2.268614061200065	15.976848814283494	8.038861283144676	8.444953957825195	7.192917946706532	7.460447873655748	7.956694583519409
36.0	2.424534536559581	2.2847575012459815	15.09878438674221	7.640667875694809	7.974723188190987	6.85212183367866	7.063382369931737	7.724437208340415
41.0	2.33542661307902	2.219268977892807	14.617549884659887	7.455739071870694	8.184083163361887	6.397149214285439	6.406520643355487	7.403127741523632
46.0	2.7657502337839954	2.160458149758066	15.91166187853203	8.90934608432402	8.11810963745216	7.236413954794727	7.601088739455467	8.923686983034123
52.0	2.579414554805074	2.1248839589371316	14.655924387340841	8.220206435638046	8.04028889661519	6.679336895370515	7.010482795400034	8.341853245907723
58.0	2.5201341596076463	2.0424256669040624	14.023722664831036	8.036096343535903	7.679286647966369	6.431069564833816	6.815464206904553	8.168084892344687
65.0	2.5503045432053844	1.9916099441295214	14.917990159166987	8.947264728474675	7.961256590644548	6.5829364656063225	7.233577351588513	8.963704007004756
73.0	2.450862138190392	1.9817490273685052	14.64619503159774	8.358930154496855	7.892626873933241	6.294183508277493	6.813067640448699	8.366751458462677
83.0	2.33674758893496	1.9798018233001142	13.970450229933753	7.880206278929796	8.19938348298874	5.9467294153325225	6.452984263023991	7.872409997303929
93.0	2.612106273837663	1.9298839887692667	15.254932435368083	8.307371127112935	8.053687037397987	6.367941047288682	7.04453219789	8.451992105668308
104.0	2.514497128423616	1.9430851674099099	14.780087589020363	8.380360088055983	7.817400394826784	6.126624207140497	6.971157738139365	8.311268630104244
117.0	2.4418460349709763	1.9586542170098091	14.600657461145364	8.076957410707276	7.695059554737562	5.771896387310308	6.385212398431874	8.053197555385243
132.0	2.3053998719974924	1.9248796665192205	13.939717954207083	7.664151284460911	8.111461158447847	5.428680724359933	5.938307925889342	7.62838293934466
148.0	2.2326792226819543	1.9222147534662988	13.585447765776795	7.374781525024846	8.404027772804916	5.09463066981981	5.557112650632214	7.199029353498004
