x	arrow-star	inbetween2-0.0-random	inbetween2-0.125-random	inbetween2-0.25-random	inbetween2-0.375-random	inbetween2-0.5-random	inbetween2-0.625-random	inbetween2-0.75-random	inbetween2-0.875-random	inbetween2-1.0-random
11.0	0.38269374484917806	0.5182768051394805	0.5192547054428387	0.5188532452036917	0.5166374079531096	0.5173338206019569	0.5141029639497773	0.5167821501311344	0.5203260056549629	0.5166295282976558
12.0	0.38269374484917806	0.5169785078198967	0.5180784637136013	0.5178346245962027	0.5174032505814962	0.516090916543233	0.5130415316108121	0.5171231100266718	0.519497371005523	0.516629528297656
14.0	0.38269374484917806	0.5167675815774665	0.5177831012494128	0.5193916872119132	0.5185730125343354	0.5172892326489678	0.5160649362112821	0.5175851940974197	0.5188043471928112	0.5166295282976558
16.0	0.38269374484917806	0.5167512525334916	0.5177200146846827	0.5181436352941515	0.5171492967919186	0.5175083102002105	0.5157937561475409	0.5168194357171929	0.5214345122042757	0.5166295282976558
18.0	0.38269374484917806	0.5175898005290634	0.5176708308679672	0.5188871442848204	0.5185040475126178	0.5175390147017278	0.5179940122307384	0.5171859181311467	0.5220896109455946	0.516629528297656
20.0	0.38269374484917806	0.519551640668896	0.5196326710077996	0.5194903959829016	0.5206362350502721	0.518489976892361	0.519541146460169	0.5169997329126111	0.5214795342113381	0.5166295282976558
23.0	0.38269374484917806	0.5214411721721101	0.5202742171570836	0.5206653398449856	0.5218346436917468	0.5189695934351186	0.5184893835322526	0.517068463572766	0.521875733985044	0.5166295282976558
25.0	0.38269374484917806	0.5219050617556574	0.522933852194789	0.5205082411257697	0.5227267917807901	0.5190155191587641	0.5200802540762991	0.5181907478105229	0.5209799237387402	0.516629528297656
29.0	0.38269374484917806	0.5219925832978848	0.5224128265085578	0.521012086251378	0.5224409725308751	0.5221476059085509	0.5211112441719083	0.5191337537452072	0.5214425705222095	0.5166295282976558
32.0	0.38269374484917806	0.5221779200942362	0.5228668513171671	0.5207068225722233	0.5206408476058813	0.5216304965190072	0.5203609975827398	0.5194718574494325	0.5224475673920352	0.516629528297656
36.0	0.38269374484917806	0.5210562548654862	0.5215245977178944	0.5207956353054015	0.5208393390183068	0.5228843358123658	0.5197040729412268	0.5212431412899026	0.5236224614179026	0.516629528297656
41.0	0.38269374484917806	0.519621767436484	0.5188243187923057	0.5173404666213285	0.5201487230651571	0.5217082169728582	0.5197274203870501	0.5218770657681484	0.5232501244936935	0.5166295282976558
46.0	0.38269374484917806	0.5191963214803387	0.5191945027439407	0.5152208845643358	0.5180656585873881	0.5198977180762254	0.5191126753061386	0.5236629551355253	0.5206828051219036	0.516629528297656
52.0	0.38269374484917806	0.5161893652419854	0.516279064554083	0.5145587136650474	0.5157831134121771	0.520804302566312	0.5194466434896682	0.5217006616139451	0.5190984809412028	0.5166295282976558
58.0	0.38269374484917806	0.518500837358849	0.5160204259100657	0.5143695487885799	0.5186740133129997	0.5237171137349058	0.5218171417117689	0.5207339547552436	0.518805523018079	0.516629528297656
65.0	0.38269374484917806	0.5176884645894959	0.5149620423085485	0.5144685586984944	0.5201130096285861	0.5279881250034257	0.520300237864879	0.5262074932873555	0.519911794332523	0.516629528297656
73.0	0.38269374484917806	0.5174936492112493	0.5153199999921769	0.5121417715855737	0.5172031293934144	0.5259123395310681	0.5227094782925712	0.5282287251042629	0.5163384241170264	0.516629528297656
83.0	0.38269374484917806	0.51651465792528	0.5165687447393466	0.5129935054816852	0.5177430389158092	0.5220258101853427	0.5234049185961802	0.5272051328480524	0.5181621797601511	0.5166295282976558
93.0	0.38269374484917806	0.5192781512918596	0.5187089465191951	0.5179900824598103	0.5216705862058189	0.5283380664258382	0.5265509278717126	0.533287622016969	0.51966423632181	0.5166295282976558
104.0	0.38269374484917806	0.5208347498091658	0.5211997905499073	0.5196740676712343	0.5190356871324282	0.5259070986996685	0.5253951011203463	0.5323960832482525	0.5239307225124864	0.5166295282976558
117.0	0.38269374484917806	0.5218764928055425	0.5218296878594223	0.5173501349735103	0.5162938905104067	0.5225827283136961	0.522755446871539	0.5322067699224736	0.5237761271188526	0.516629528297656
132.0	0.38269374484917806	0.5156108126760174	0.5196533255564803	0.5143337072947362	0.5180402349528642	0.5274485011132073	0.5244746224491844	0.5303390462434393	0.5276336783711472	0.5166295282976558
148.0	0.38269374484917806	0.5162530951295947	0.5170780872185876	0.5149922614435297	0.5199867911556892	0.5316209303382791	0.5288578872967613	0.5330070999846082	0.5259550833893509	0.5166295282976558
166.0	0.38269374484917806	0.5152298619588617	0.5178909832467347	0.519312837391353	0.5213508775979079	0.5268952716187928	0.5265690134098001	0.5344331448213505	0.5291010062667798	0.5166295282976558
187.0	0.38269374484917806	0.515661051403206	0.5226979378385962	0.5179526858684205	0.5210893461355052	0.5291352898402775	0.5336998265902786	0.5366093741663459	0.5341167078096866	0.516629528297656
210.0	0.38269374484917806	0.5194239914512532	0.5267916187039694	0.5162669417555339	0.5223301328157385	0.5294704937600939	0.5346208901466586	0.5368141849702734	0.5316452576762871	0.5166295282976558
236.0	0.38269374484917806	0.5169890767065223	0.5279988471361678	0.5216618612622796	0.5225776972333656	0.5280514959971682	0.5319989110277044	0.5358953023757288	0.529128418622139	0.516629528297656
265.0	0.38269374484917806	0.521930018762687	0.5300514512945611	0.5268130815565943	0.5256918430110404	0.5289735545671668	0.53674180710345	0.5414881799412332	0.5373128758436219	0.516629528297656
298.0	0.38269374484917806	0.5177748518451643	0.5261045258240499	0.5278883929489852	0.5341393687543324	0.5265279651126578	0.5397749730335994	0.5423023936444351	0.5383163835771801	0.5166295282976558
335.0	0.38269374484917806	0.5208580266356333	0.5306612751714056	0.5207094424016917	0.5292326669307338	0.5280070717372036	0.5373424875118628	0.5500485718058431	0.5434102682663016	0.5166295282976558
376.0	0.38269374484917806	0.5196813604000855	0.5330255026333534	0.5191040298960454	0.5250336261052778	0.530775293017976	0.5447920372877831	0.5482877995032043	0.5446091644170504	0.516629528297656
422.0	0.38269374484917806	0.5136632955592598	0.5308976684178055	0.5176756039426318	0.5225043915233408	0.5387440808082808	0.5429102873200784	0.5537328876189147	0.5453416827686544	0.5166295282976558
475.0	0.38269374484917806	0.5224114129562393	0.5378888470764627	0.5271027955664825	0.5199257006223152	0.5403349475792277	0.5398288268455472	0.5518893048217314	0.5396586914154624	0.516629528297656
533.0	0.38269374484917806	0.5202439385340857	0.5314379096674731	0.5309162266562043	0.521907121792737	0.5279483632973101	0.5441385404358922	0.5497457713301401	0.5485283328681234	0.516629528297656
599.0	0.3826937448491781	0.5198453468057691	0.5402385584700602	0.5240806162488819	0.5293550705518426	0.5307178498047123	0.5441994363899977	0.5608409779813079	0.5458032330691256	0.5166295282976558
673.0	0.38269374484917806	0.5189015556161727	0.544160111713568	0.5306492486912023	0.5355265689999771	0.5363973544472429	0.5416391178869698	0.5628272062193824	0.5563685046120249	0.5166295282976558
756.0	0.38269374484917806	0.5164763240940519	0.5497326755803064	0.5295638363879037	0.541141634974553	0.5346389351817169	0.544931197951518	0.5675404746072038	0.5534790941429342	0.5166295282976558
849.0	0.38269374484917806	0.51424417478906	0.5471180998092917	0.5308719286403778	0.5408488849748267	0.5329367121240922	0.5430448747957142	0.5745120349456948	0.5555175854224939	0.5166295282976558
954.0	0.38269374484917806	0.5153279319995855	0.5494426167256597	0.5333526504436162	0.5408027908965481	0.53219328781219	0.5456875640257315	0.5737814170410571	0.5577218899859429	0.516629528297656
1072.0	0.38269374484917806	0.5123508235757299	0.5433928511670897	0.5278171152872028	0.5336437508602272	0.5263351651637753	0.5498963559805069	0.5665732810206887	0.5595179271471379	0.516629528297656
1204.0	0.38269374484917806	0.5189629585729032	0.5412496877582109	0.5298606477730409	0.5356000282039945	0.5440145178306051	0.5560332477445681	0.5626747993029501	0.5666727077520114	0.516629528297656
1353.0	0.38269374484917806	0.525963964252396	0.5448045667800748	0.5362877831197113	0.5312707987520374	0.5470462444803107	0.5610294221745861	0.5617738047359278	0.5631672492395426	0.5166295282976556
1519.0	0.38269374484917806	0.5179489636277429	0.5597299600169532	0.5409765705507567	0.5391360325276501	0.5490210258933924	0.5632511271634666	0.5603967850895346	0.5651255555116368	0.5166295282976558
1707.0	0.38269374484917806	0.5171828106184891	0.5539825420113993	0.5498033861619114	0.5437977004709074	0.5581403923856172	0.5631946378945373	0.5735679051243106	0.5737567842685812	0.516629528297656
1917.0	0.38269374484917806	0.5206623464003047	0.5574940513770106	0.5370037897224611	0.5479598611682616	0.5588699047938834	0.5747405013900623	0.5709279472013282	0.575696106022629	0.516629528297656
2154.0	0.38269374484917806	0.5242576486901976	0.5596428042710249	0.53246548540166	0.5519345943902467	0.5472776930145503	0.5693205137138232	0.5794520302286734	0.5729664914839375	0.5166295282976558
2420.0	0.38269374484917806	0.5189457179367412	0.5644985403896539	0.5336721343667304	0.5561959703219552	0.5649791738536428	0.5849157704142242	0.5883217950572688	0.5818995503981939	0.516629528297656
2718.0	0.38269374484917806	0.5239613814613489	0.5515482103959302	0.5352504141835119	0.5540905718026337	0.5525367765661859	0.5874892722905918	0.591037545749655	0.5860136989539404	0.5166295282976558
3053.0	0.38269374484917806	0.5230340881545464	0.5535981428985334	0.5334435900925688	0.5607193261372257	0.5452450109400562	0.5684883917919041	0.5903387541845183	0.5837269575639312	0.5166295282976558
3430.0	0.38269374484917806	0.5263800192432153	0.5490534741574457	0.5320209224209193	0.5497798621971424	0.5489961923973076	0.5687354788585585	0.5848321458670653	0.5861162767068294	0.5166295282976558
3853.0	0.38269374484917806	0.5227253908188016	0.5392430526835683	0.5353513505870945	0.5530242579412562	0.5545833171164202	0.5802538716598479	0.5768838382079048	0.5864125417048628	0.516629528297656
4328.0	0.38269374484917806	0.5244170205581633	0.5541022408576107	0.5432255459086366	0.5571351205688854	0.5801270927827175	0.5794364379981611	0.5946690685021578	0.5854867756470977	0.516629528297656
4862.0	0.38269374484917806	0.5220612637559727	0.5579916924776942	0.5416216072151828	0.5582903891547963	0.5790909714400466	0.5863063178554239	0.6017167933236639	0.5801272276805893	0.516629528297656
5462.0	0.38269374484917806	0.519341843433162	0.5539416324830185	0.5376451137767901	0.55024624053228	0.5677481536017049	0.5774737615395154	0.5923562024154504	0.5849272352158488	0.516629528297656
6135.0	0.38269374484917806	0.5081237867420962	0.5525636836042087	0.5390163287841804	0.5527036563323865	0.5691594411137376	0.5979691578786649	0.6120455356796344	0.5886738694990901	0.516629528297656
6892.0	0.38269374484917806	0.5181813087554399	0.5561049181796889	0.534053144000141	0.563466235219767	0.5703999487467653	0.5852776530926023	0.5889572881619024	0.5838706409697314	0.516629528297656
7742.0	0.38269374484917806	0.5167498201944163	0.5537836439263674	0.5355087245602457	0.5552454226565516	0.5724123691800753	0.5807694059404697	0.5928723757989094	0.5981211341500656	0.516629528297656
8697.0	0.38269374484917806	0.5352495085688409	0.5604639543153025	0.5292382964381692	0.5403121552576441	0.5801562003028055	0.5784740257606666	0.5962742261255948	0.5860783843839239	0.516629528297656
9770.0	0.38269374484917806	0.5343990171430422	0.5578791335538958	0.5439616495767534	0.5438269966264572	0.5757937529193657	0.5841580851047453	0.592470503534594	0.5950577169494486	0.5166295282976558
10974.0	0.38269374484917806	0.5223811644346594	0.5634746275467066	0.535719033890252	0.5484620849528948	0.5654608873164602	0.5890850450535468	0.594935565965989	0.5908728171268822	0.516629528297656
12328.0	0.38269374484917806	0.5297706966943879	0.5405928198422356	0.5346876773059124	0.5680054129669847	0.5692802093168359	0.6012081950047472	0.6061952146364503	0.5975389843179263	0.5166295282976558
13848.0	0.38269374484917806	0.5205661015281269	0.5492188509168817	0.5285487875356564	0.5533690125533272	0.5748198310691669	0.5793891494272103	0.5861292008991588	0.5862353166302778	0.516629528297656
15556.0	0.38269374484917806	0.5323932363728687	0.5475224272042853	0.5435433103911167	0.5463458973237086	0.5700038001540696	0.5859978319579436	0.5873953150215273	0.5886385340324063	0.5166295282976558
17475.0	0.38269374484917806	0.5244883838877775	0.5436679012780791	0.5389305094323618	0.5668825980893687	0.5681082838705837	0.5903297335725208	0.586338052975189	0.5928797492480627	0.516629528297656
19630.0	0.38269374484917806	0.5346156678323459	0.571729805450802	0.5352495890951706	0.5522074379505745	0.5849693596222657	0.5757749984887442	0.590369156428624	0.5918381872328604	0.516629528297656
22051.0	0.38269374484917806	0.5179595308117616	0.5589991578655229	0.5328519022773195	0.5617174877323585	0.5687916198735077	0.5907429797791779	0.594448327787121	0.6078540705270942	0.5166295282976558
24770.0	0.38269374484917806	0.5155072863843437	0.564037065777851	0.5409889670613968	0.5464850412732095	0.5743930859940742	0.5809187379258286	0.5935786686876873	0.5934732988526397	0.5166295282976558
27825.0	0.38269374484917806	0.523388865351896	0.5681830071551031	0.5334393684864738	0.5503796540308363	0.591021425706951	0.5823758313573766	0.5877923170222034	0.5725435627274075	0.516629528297656
31256.0	0.38269374484917806	0.5209662405336591	0.5531732210108906	0.5367624496298949	0.5466447778826231	0.5752546426304732	0.5913068071311539	0.586234621879439	0.5858089182196596	0.516629528297656
35111.0	0.3826937448491781	0.5334053490807694	0.5673335970173341	0.5315013784711946	0.5476771430682255	0.5678703848680607	0.5742278317772108	0.574737851988122	0.5946061912258076	0.5166295282976558
39441.0	0.38269374484917806	0.525309411444814	0.5668556829959756	0.532274102995585	0.538378056109944	0.5774688042450489	0.5954591747344494	0.6030619930457428	0.581623087939794	0.5166295282976558
44305.0	0.38269374484917806	0.5170259843257536	0.5471158475313739	0.539206223240387	0.5436056202480669	0.5720038598972058	0.5843839942518794	0.5886720764178945	0.6041310786105862	0.516629528297656
49769.0	0.38269374484917806	0.505997435473247	0.5489095337641495	0.5387608927389314	0.5448356551747153	0.5713009106140513	0.5892065786521772	0.6110735109382303	0.5987717510225374	0.5166295282976558
55907.0	0.38269374484917806	0.5042797103564729	0.5543146016941811	0.5429841403434968	0.5463001756693561	0.5782512362287806	0.6005171803873053	0.5934310883779995	0.5826662212117396	0.516629528297656
62802.0	0.38269374484917806	0.5108857100803738	0.5458810828430618	0.5254183509150832	0.5588425529847478	0.5742684063582166	0.6004755244338709	0.5997905425498663	0.5998555561571945	0.5166295282976558
70547.0	0.38269374484917806	0.5253660483534569	0.5683363557870507	0.5415865519912272	0.5555289822930272	0.5756779286873531	0.591096858441964	0.5972860539362512	0.6053266264046815	0.516629528297656
79247.0	0.38269374484917806	0.525681653457055	0.5545755581776852	0.5439964338296484	0.5422250427232024	0.5632091779752666	0.5722640536334201	0.59068567052836	0.5998699093931751	0.5166295282976558
89020.0	0.38269374484917806	0.5272817398270753	0.5547855521394707	0.5424069225463769	0.559278804640959	0.5669860627056356	0.5840657895098041	0.5905728990068467	0.5891542451270144	0.516629528297656
99999.0	0.38269374484917806	0.5113397945013074	0.5551890370980513	0.5380006407860625	0.5668729676459267	0.5715085991851343	0.5848432736704109	0.5854984401455859	0.6003571437525661	0.516629528297656
100000.0	0.38269374484917806	0.5117470371452725	0.554905122578667	0.5365709786800095	0.5686986515323165	0.5727399783635723	0.5855309809681575	0.5856235290412757	0.6010296578019104	0.516629528297656
