x	arrow-star	inbetween2-0.0-random	inbetween2-0.125-random	inbetween2-0.25-random	inbetween2-0.375-random	inbetween2-0.5-random	inbetween2-0.625-random	inbetween2-0.75-random	inbetween2-0.875-random	inbetween2-1.0-random
25.0	1.568155220001025	6.729076655453558	6.93961241426118	7.681114514945524	8.18488980836504	8.671099083264897	9.325457177236915	10.297832409015209	10.749178575832467	9.78402091704645
29.0	1.5637383238262395	6.473104962074945	6.667744168623232	7.4788987779958775	8.083505672412029	8.627800709651162	9.331593502708033	10.50283509316001	10.594409748045377	9.770414906432457
32.0	1.5370775746124554	6.1874899226659865	6.4038811424817315	7.228336705108604	7.784063968103194	8.394435960476844	8.803292543168421	10.090930319329171	10.123592695100152	9.531238886596373
36.0	1.4604918786083914	6.160022850648822	6.343138373321551	7.11541470112041	7.590790550045723	8.376322845930844	8.433115912751576	9.918309695032162	9.91340234450331	9.431352661699755
41.0	1.481427308655212	6.382922007547433	6.6111576576152675	7.361733805770634	7.948135112419641	8.623513173477445	9.000646278652203	9.988056158661141	10.61876314472607	9.799979764506034
46.0	1.471335124600251	6.387113574249505	6.649901207671157	7.484592609837139	8.034180496788691	8.572982526193364	9.272505887521081	10.243443678670872	10.412716987268453	10.103125354859614
52.0	1.4553018242167748	6.269305407351089	6.589312604633843	7.349263536682312	7.99653430956903	8.650945568922811	9.150320993744666	10.32190651626103	10.32620553537227	10.174930726415123
58.0	1.44922933781987	6.269190664600682	6.658925448002835	7.399370848122219	8.09829379229033	8.921762218858703	9.401525197749084	10.730814080531367	10.77583764592042	10.643601688481125
65.0	1.4390962797203712	6.319566937256364	6.671517801633627	7.741429452850523	8.200324929168623	9.032143637831028	9.809226071099657	11.111268445062858	11.010196607198488	10.823588023747439
73.0	1.4071943286468367	6.262727663681018	6.551247705976466	7.73435385303268	8.118918531148752	9.14334136766997	9.633083822921112	11.403405973522478	11.028404935549158	10.70645988454339
83.0	1.404880807435498	6.233464266304664	6.498427971345221	7.616734813934893	8.008457514052509	9.421064287477149	10.016030921458102	11.357223021150364	10.830547382780248	10.819736898006166
