x	arrow-star	inbetween-0-1-random	inbetween-1-8-random	inbetween-1-4-random	inbetween-3-8-random	inbetween-1-2-random	inbetween-5-8-random	inbetween-3-4-random	inbetween-7-8-random	inbetween-1-1-random
21.0	1.9545454545454544	5.31818181818182	5.363636363636365	6.136363636363637	7.454545454545456	7.2272727272727275	7.136363636363637	7.0	7.636363636363636	8.0
24.0	1.9599999999999997	5.440000000000001	5.520000000000001	6.319999999999999	7.600000000000001	7.6	7.4	7.359999999999999	7.76	8.24
28.0	1.96551724137931	5.655172413793105	5.724137931034484	6.620689655172413	7.758620689655174	7.758620689655172	7.862068965517242	7.551724137931034	7.827586206896552	8.379310344827587
32.0	1.9696969696969693	5.606060606060607	5.696969696969698	6.7272727272727275	7.78787878787879	7.545454545454545	8.090909090909092	7.757575757575757	8.06060606060606	8.939393939393941
37.0	1.9736842105263155	5.578947368421054	5.710526315789474	6.7368421052631575	7.605263157894739	7.6842105263157885	8.710526315789473	7.973684210526315	8.210526315789473	9.131578947368423
43.0	1.9772727272727273	5.750000000000002	5.886363636363637	6.886363636363637	7.795454545454548	7.84090909090909	9.022727272727272	8.454545454545453	8.386363636363637	9.181818181818183
49.0	1.98	5.920000000000002	6.080000000000001	7.180000000000001	8.220000000000002	8.36	9.08	8.94	8.880000000000003	9.660000000000002
57.0	1.982758620689655	5.965517241379311	6.155172413793103	7.53448275862069	8.620689655172418	8.706896551724137	9.379310344827585	9.344827586206897	8.879310344827589	9.775862068965518
65.0	1.9545454545454546	6.1363636363636385	6.348484848484848	7.757575757575758	8.772727272727275	8.772727272727273	9.59090909090909	9.575757575757576	8.909090909090912	9.939393939393938
75.0	1.9605263157894737	6.013157894736844	6.276315789473683	7.842105263157895	8.710526315789476	9.10526315789474	9.69736842105263	9.539473684210524	8.855263157894738	9.815789473684209
86.0	1.9655172413793103	6.045977011494255	6.356321839080461	8.045977011494251	8.827586206896555	9.310344827586212	9.747126436781612	9.666666666666664	8.804597701149428	9.79310344827586
99.0	1.9699999999999998	6.170000000000002	6.53	8.16	8.950000000000003	9.440000000000001	9.940000000000001	9.859999999999998	8.830000000000004	10.179999999999998
