x	arrow-star	inbetween-0-1-random	inbetween-1-8-random	inbetween-1-4-random	inbetween-3-8-random	inbetween-1-2-random	inbetween-5-8-random	inbetween-3-4-random	inbetween-7-8-random	inbetween-1-1-random
24.0	0.3826937448491781	0.5263851472206669	0.5260385478480023	0.5273795518458786	0.526651494719443	0.5274061164328022	0.527761994309282	0.5261301635796897	0.5272839813096641	0.5303271394939623
28.0	0.38269374484917806	0.5290877927549255	0.52845502801584	0.5252372395164676	0.5279795946119706	0.5273466804230411	0.5287203317453213	0.5282129883727894	0.5268208975152465	0.5303271394939623
32.0	0.38269374484917806	0.5328628544148579	0.532744270230978	0.5263497877665358	0.526763889100897	0.5280717439285374	0.5292845833227559	0.5281919730964648	0.5269968716991273	0.5303271394939623
37.0	0.38269374484917806	0.5372424957611113	0.5369875059696557	0.5299028797733761	0.526859921140892	0.5269741320977686	0.5281910032114411	0.5239493339244371	0.5259172218264584	0.5303271394939623
43.0	0.38269374484917806	0.5347567803813333	0.5350753635944484	0.5287436978313566	0.5266196622348249	0.5269775460431874	0.5282813790816209	0.525231855563843	0.5261287495347715	0.5303271394939623
49.0	0.38269374484917806	0.5336586468849289	0.5337074552149812	0.5294039199038374	0.5241554859831153	0.5271266690028651	0.5288106328364864	0.5267849226329125	0.5274351012248014	0.5303271394939622
57.0	0.38269374484917806	0.5331860934222843	0.5338810343955283	0.5310649532390961	0.5286933110779064	0.5277027646039879	0.5279229110521421	0.5273661305344669	0.5282212792140945	0.5303271394939623
65.0	0.38269374484917806	0.5273843594051414	0.5297766740081031	0.5297612369099546	0.529870833643942	0.5294630618615903	0.5304363934221574	0.5250057812464365	0.5278010718761355	0.5303271394939623
75.0	0.38269374484917806	0.5295612433959725	0.5311596687969266	0.5302914426470385	0.5319755946173365	0.5275018678618242	0.5303428369081926	0.5288318664432362	0.5300259230632131	0.5303271394939623
86.0	0.38269374484917806	0.528721778552817	0.5285451466330126	0.5267609980074128	0.5314800841383138	0.5280361511459208	0.5283883086860433	0.5280829964070253	0.5288460051201337	0.5303271394939623
99.0	0.38269374484917806	0.5287117936315747	0.5279537035339514	0.5260928407329807	0.5339208263811679	0.5300554096031564	0.5275975191453972	0.5301484535461283	0.5299483981331192	0.5303271394939623
114.0	0.38269374484917806	0.5297876983350819	0.5304878099551144	0.5294624482315848	0.5310450266642419	0.5283986750845207	0.5267631149010135	0.5289200506538392	0.5303459961170716	0.5303271394939623
132.0	0.38269374484917806	0.5313377466547528	0.5284074414758736	0.5309438366438639	0.5332386996091868	0.5266145535633447	0.5281763014332997	0.5259963633265532	0.5281293758792682	0.5303271394939623
151.0	0.38269374484917806	0.5316293409518291	0.5298682402347669	0.5252860117480476	0.5316310816366168	0.5238995559284678	0.5259050056167821	0.525731121440985	0.5265032818415968	0.5303271394939624
174.0	0.38269374484917806	0.5305150477870474	0.5289684243280215	0.5261543652335658	0.5330672854440653	0.5216287770304769	0.5213194318235168	0.5246015816036634	0.5258010999582453	0.5303271394939623
200.0	0.38269374484917806	0.5289653388892951	0.5275385206277111	0.5244989075422694	0.5302353305164867	0.5252408256344526	0.520493619140603	0.5233213914504538	0.5253540281672361	0.5303271394939623
231.0	0.38269374484917806	0.5295523425090543	0.5241289491610271	0.5219919971983449	0.5333718734161267	0.5187054166731939	0.5233495084171884	0.5215045143604351	0.5261610472938999	0.5303271394939624
265.0	0.38269374484917806	0.5281531752576405	0.5235268493202322	0.5213207395562027	0.527214796904331	0.5177777681650426	0.5256848543850866	0.525612546498227	0.5285435908700185	0.5303271394939623
305.0	0.38269374484917806	0.5263209209376808	0.5191093569000785	0.5249663366898061	0.5323056820454863	0.5154927582481018	0.5258190918638075	0.5229732612916524	0.5265225818404609	0.5303271394939624
351.0	0.38269374484917806	0.5294094963553345	0.5207914012550865	0.5203304498819766	0.5313164002885027	0.5183160232299457	0.5262057900721223	0.5276219293259793	0.5244926429520956	0.5303271394939623
403.0	0.38269374484917806	0.5271724354889384	0.5178843853475295	0.5150123580212411	0.5347956588420822	0.5207255646383899	0.5227469223930895	0.5271996980435942	0.5247318575732249	0.5303271394939623
464.0	0.38269374484917806	0.5279757396501752	0.5168483697819588	0.515424942066275	0.528502666188615	0.5147083112696595	0.5240055679320742	0.5268482704810001	0.5262461000108732	0.5303271394939623
533.0	0.38269374484917806	0.5188681315096618	0.5130871963497577	0.5117644335312063	0.5290621958740058	0.5154162455435225	0.525229105337539	0.5270612938321262	0.5291303913509168	0.5303271394939624
613.0	0.38269374484917806	0.5167387438745514	0.5217366518440703	0.5213805155667328	0.5340846299348537	0.5146937335526743	0.5301919756348774	0.5305281313995569	0.5301316201532394	0.5303271394939623
705.0	0.38269374484917806	0.5230137897879815	0.5209760202953938	0.5239498261875051	0.5404960475102809	0.5100999673012182	0.5362852270831864	0.5264965680165673	0.5309956365293234	0.5303271394939623
811.0	0.38269374484917806	0.5267438559702375	0.5253196743909089	0.5166648758627812	0.532646413222977	0.5141405305568445	0.5393097111982191	0.5220661229623013	0.530128565176123	0.5303271394939623
932.0	0.3826937448491781	0.5280898294466387	0.5199667782866909	0.532090494457978	0.5227537874083024	0.5170801305493081	0.5334531841543967	0.5121362144081912	0.5290985666293239	0.5303271394939623
1072.0	0.38269374484917806	0.5299854057367821	0.5246173654996485	0.5262678199930928	0.5259256119538412	0.5214777268250725	0.5268119037022235	0.5117175413326065	0.5285673897030376	0.5303271394939624
1232.0	0.38269374484917806	0.5210727223634667	0.529196702047819	0.532044193670207	0.5241520433718055	0.5147828486493652	0.520079087016511	0.5084848162906229	0.5291981453810147	0.5303271394939623
1417.0	0.38269374484917806	0.5225720446358963	0.5227181189737473	0.5278462801780109	0.5184899380256968	0.5217268269873528	0.5236301743433404	0.5116801370401903	0.5295862530020682	0.5303271394939623
1629.0	0.38269374484917806	0.5224489587501673	0.5246738109396374	0.5212612055146127	0.5152898931708584	0.5197773529663676	0.515259554342074	0.508013851455108	0.529126202610642	0.5303271394939624
1873.0	0.3826937448491781	0.518190055698012	0.5169466252704491	0.5238664439908028	0.5114336161192704	0.5250699123606765	0.5194808244992335	0.5092114636849403	0.528582130586569	0.5303271394939623
2154.0	0.38269374484917806	0.5187353783752013	0.5173108753050781	0.5221132164717621	0.5158762177585222	0.521909997138158	0.5194026187832703	0.5080678196984574	0.5284881441944381	0.5303271394939623
2477.0	0.38269374484917806	0.5212268434913888	0.5186643473792052	0.5160598405907125	0.5017328381799155	0.5263241433139156	0.5177755398750008	0.4932199216256431	0.5264240242822981	0.5303271394939624
2848.0	0.38269374484917806	0.5139983745969545	0.5203016949389582	0.5137464217702727	0.5107026277272343	0.5164490536486516	0.5268668653154113	0.4878324641179086	0.5259458786379825	0.5303271394939623
3274.0	0.38269374484917806	0.5149067252814797	0.5205399919832631	0.5155637801679829	0.5216096166194145	0.5180805603895968	0.523726861278934	0.48250798056952604	0.5274444076950157	0.5303271394939624
3764.0	0.3826937448491781	0.5266348501953556	0.5368322396625025	0.5090597590902035	0.51392068784027	0.5225610810244058	0.5207305343556154	0.4958850866023618	0.5300542005107942	0.5303271394939623
4328.0	0.38269374484917806	0.5330724136374719	0.5280706521402545	0.5259889666251862	0.5153831079605236	0.518923445062579	0.520676520358132	0.5092350346137844	0.5304617128662934	0.5303271394939623
4977.0	0.38269374484917806	0.5273439835031355	0.5233903107760776	0.5179572344756566	0.5234791048890005	0.5185487630687349	0.5297372481588629	0.5243212731683778	0.5313554764936351	0.5303271394939623
5722.0	0.3826937448491781	0.5309664342580579	0.5224035098077962	0.5186234273238429	0.5221368674496993	0.5288163742247286	0.5295277107707849	0.5303745489185788	0.5303164777258299	0.5303271394939624
6579.0	0.38269374484917806	0.5223957720485471	0.5242974951561483	0.5196237407962961	0.5214017362286438	0.5332624556008665	0.5402920284966605	0.533210348684995	0.5294585529003342	0.5303271394939623
7564.0	0.38269374484917806	0.5178528929189654	0.5110227715222055	0.5253406327598867	0.5329839637899657	0.5275075553413061	0.5436713934662902	0.5301701636378102	0.5292947337918196	0.5303271394939623
8697.0	0.38269374484917806	0.5162146368872603	0.5149359198650935	0.5298572565034237	0.5386661855164162	0.5292436743142485	0.5343313621006722	0.5124415953318845	0.5306061146296341	0.5303271394939623
9999.0	0.38269374484917806	0.520718740590575	0.5285853602258955	0.5190992279360086	0.5190558597311676	0.522333640706452	0.5322687566501704	0.49903314373696755	0.5304643273817318	0.5303271394939623
11497.0	0.38269374484917806	0.5164233053426966	0.507079580371163	0.5215315330380359	0.5187085528046808	0.5076725229263364	0.5290810329422684	0.4966502959192426	0.5309455131670718	0.5303271394939623
13219.0	0.38269374484917806	0.5191830102773997	0.5260509979823115	0.5207907961358315	0.5099370781108787	0.5169359540801337	0.5276303864746307	0.4940455800198396	0.5306379066984285	0.5303271394939623
15199.0	0.38269374484917806	0.5178702112934337	0.5073053906328734	0.5115825935370021	0.517829357092742	0.5297074844532553	0.5461688094327225	0.4925429907553047	0.5314994364594319	0.5303271394939624
17475.0	0.38269374484917806	0.5281967961225605	0.5333701027654901	0.5295590588096803	0.5207306825411131	0.5271044814146514	0.5196178654780583	0.49020272160475015	0.5317896732414552	0.5303271394939623
20092.0	0.38269374484917806	0.5249590803868748	0.5215060901293517	0.5185523477976259	0.5108814536209004	0.5163301063646666	0.5282185589198729	0.48951965845233636	0.5309273645299024	0.5303271394939623
23101.0	0.38269374484917806	0.5233825830296825	0.5164316469615502	0.5103539045363126	0.5178078808378425	0.5140049400000094	0.5166470467581896	0.48935427933431996	0.5308915648736416	0.5303271394939624
26560.0	0.38269374484917806	0.5208977153720206	0.5169063887012274	0.5222054730471045	0.5219272463854397	0.5308597302612204	0.5142455805883183	0.48935427933431996	0.5306819285231725	0.5303271394939624
30538.0	0.38269374484917806	0.5189696056693476	0.5226371229025388	0.518811025993809	0.5260282896745673	0.5185926098571082	0.5246131347543334	0.4893542793343201	0.5309017476407125	0.5303271394939623
35111.0	0.38269374484917806	0.5203875353610921	0.5257149753381101	0.518866725171331	0.5277558347444019	0.5224379977634296	0.5027791454056545	0.48935427933431996	0.5311363614744432	0.5303271394939623
40370.0	0.38269374484917806	0.5209815425583482	0.524399539087174	0.5115213232482381	0.5291395998651707	0.5177100572663103	0.5197673939605115	0.48935427933431996	0.5313780760206224	0.5303271394939623
46415.0	0.38269374484917806	0.5006779064687894	0.5194273815831358	0.5163329285414411	0.5263431734919906	0.5264831668645676	0.5188931467327943	0.48935427933431996	0.5306731267234922	0.5303271394939623
53366.0	0.38269374484917806	0.5231806838165245	0.5295203645774966	0.5209519814093503	0.5203614412921737	0.5312449290619438	0.515650329182047	0.48935427933432	0.5300987528569939	0.5303271394939623
61359.0	0.38269374484917806	0.5189931612280061	0.5292897714552859	0.5083511973940338	0.49466965600849555	0.5201107699894965	0.5197403346542353	0.48935427933431996	0.5301676713764152	0.5303271394939624
70547.0	0.38269374484917806	0.5224368186519891	0.5165172643468051	0.5277433829184006	0.5205545592701238	0.5227266101838095	0.5342876405800073	0.48935427933431996	0.5301676713764152	0.5303271394939623
81113.0	0.38269374484917806	0.5294526206530686	0.5300246593229229	0.5253322282558094	0.5256324853812566	0.5360907465624466	0.5470618707071205	0.48935427933431996	0.5303811762355305	0.5303271394939624
93260.0	0.38269374484917806	0.5162818369022361	0.5187692422283541	0.5165830003829528	0.5200600111094776	0.5315397064875316	0.5597006025545571	0.48935427933431996	0.530049995277881	0.5303271394939622
107226.0	0.38269374484917806	0.5313039268187049	0.5318465429016049	0.5227831416671586	0.5119466499299749	0.5338667624153073	0.5378392733229397	0.48935427933431996	0.5300499952778811	0.5303271394939623
123284.0	0.38269374484917806	0.5223378168986496	0.5310908558491726	0.520771155471618	0.5190096068858954	0.5348442614197401	0.5404547825881959	0.48935427933431996	0.5305454315163696	0.5303271394939624
141747.0	0.38269374484917806	0.5277233015362092	0.5330238710302186	0.5204449991590094	0.5050569925498689	0.5201518066068546	0.5302132752450796	0.48935427933431996	0.5305454315163696	0.5303271394939623
162974.0	0.38269374484917806	0.5313147335361993	0.5171007028503741	0.5354364096195308	0.5188264926471555	0.5248412732808766	0.5399048092476161	0.48935427933431996	0.5305454315163696	0.5303271394939623
187381.0	0.38269374484917806	0.5171246263502015	0.5183396527857613	0.5173756708468475	0.5327273866729747	0.532284313324533	0.544028963155552	0.48935427933431996	0.5305454315163696	0.5303271394939624
215443.0	0.38269374484917806	0.5076664151078292	0.5235258587328002	0.5292596347407303	0.5253793339484283	0.5233366246687953	0.5320630039410339	0.48935427933431996	0.5305454315163696	0.5303271394939623
247707.0	0.38269374484917806	0.5306153809962545	0.5222335604040738	0.5245679301458688	0.5250950167653581	0.5153537998847894	0.536968295513096	0.4893542793343201	0.5305454315163696	0.5303271394939623
284803.0	0.38269374484917806	0.5284393729580215	0.5279130419549843	0.5278692219951224	0.5229979775730456	0.5234263856564522	0.5627937687559986	0.48935427933431996	0.5305454315163696	0.5303271394939623
327454.0	0.38269374484917806	0.5282936978863375	0.5164918392876129	0.5235202122645976	0.5131382143690555	0.5198520033620728	0.5279551103630256	0.48935427933431996	0.5305454315163696	0.5303271394939623
376493.0	0.38269374484917806	0.5245891646819381	0.5196212765413941	0.5183721527493352	0.5169926489826236	0.5313798448349273	0.5379855996888847	0.48935427933432	0.5305454315163696	0.5303271394939623
432875.0	0.38269374484917806	0.5376099754035505	0.530005739076648	0.5344943217692556	0.5416071149111127	0.513390734714789	0.5275602469513994	0.48935427933431996	0.5305454315163696	0.5303271394939624
497701.0	0.38269374484917806	0.5271535819061174	0.5333060655254536	0.518819771973443	0.5214279560292997	0.5217350380820673	0.5318675788777839	0.48935427933431996	0.5305454315163696	0.5303271394939623
572236.0	0.3826937448491781	0.52477371907828	0.5392303359430451	0.5222235785181321	0.5231472706362295	0.5192288197538166	0.5370493897758842	0.48935427933432	0.5305454315163695	0.5303271394939623
657932.0	0.3826937448491781	0.5248399177617386	0.5093105040042751	0.5116236285754089	0.5139777859879155	0.5188555030410086	0.5360644668022557	0.48935427933432	0.5305454315163696	0.5303271394939623
756462.0	0.38269374484917806	0.5204481391405096	0.5181684664330013	0.5109563273346057	0.5388333159188068	0.5219532118008583	0.533513850808782	0.48935427933431996	0.5305454315163696	0.5303271394939622
869748.0	0.38269374484917806	0.5137425458886266	0.5331547759237356	0.5178796548910958	0.5289974213283405	0.5212297005096748	0.5255318206929802	0.48935427933431996	0.5305454315163696	0.5303271394939623
999999.0	0.3826937448491781	0.515882065326466	0.5214322702020233	0.5277447189287892	0.5174822270810706	0.5220528468358985	0.5256418301967853	0.48935427933432	0.5305454315163695	0.5303271394939623
1000000.0	0.38269374484917806	0.5148966926288304	0.5196846880344668	0.5279471339419824	0.5167701226758543	0.5222221576007086	0.5256418301967853	0.48935427933431996	0.5305454315163696	0.5303271394939623
