x	arrow-star	inbetween-0-1-random	inbetween-1-8-random	inbetween-1-4-random	inbetween-3-8-random	inbetween-1-2-random	inbetween-5-8-random	inbetween-3-4-random	inbetween-7-8-random	inbetween-1-1-random
613.0	2.217617374793091	10.075028671284349	10.85018440011339	13.958274871040183	14.962540789220059	16.099599051846575	16.288545633702054	14.761523598809047	13.507488600834948	16.79118828217233
705.0	2.1855252913032786	9.970138041133772	10.73588556682522	13.801962497969138	14.818003342728453	15.981359638228527	15.81748979625794	14.273839708167717	12.979138291210186	16.36716281231799
811.0	2.1691854004273265	9.877273933525668	10.668121226317918	13.756702599692304	14.627240596833122	15.786752587124637	15.756428414594382	13.977955598888487	12.603702638834612	16.292904927042795
932.0	2.1677981984290353	9.860481527686757	10.604884310506069	13.59160122626458	14.605164611607318	15.716437267650138	15.463378259055112	13.697367773148745	12.372093761933325	16.218088797816772
1072.0	2.2090572391830157	10.025624556659972	10.816347000291795	13.628592090138834	14.612971997837361	15.73630023319857	15.500867045752406	13.764048693912741	12.163474627963378	16.436150931706354
1232.0	2.1657871039892984	9.890515414628759	10.662783071678787	13.443505650832812	14.462734866038504	15.647977853271428	15.229199201506344	13.245672358895082	11.858248045503542	16.304204079404197
1417.0	2.1719513583475885	9.886057375867924	10.679775399216885	13.558086242474841	14.464950046659347	15.646483201492222	15.074050927822165	12.983561233964238	11.70624542756857	16.46345144227395
1629.0	2.204486520154084	9.985441189895662	10.791462854261338	13.77416742854244	14.692206009705624	16.0233357552811	15.06903487231662	12.73886051540874	11.751257707763301	16.725298623205198
1873.0	2.2030731061167472	10.045520837966913	10.80400050046137	13.838459384832657	14.647616386052002	15.922777047160741	14.902059802317321	12.378938780689964	11.635850918543573	16.933557781994065
2154.0	2.228350101257753	10.20376316182273	10.924033568089738	14.082716195257738	14.924042973976691	16.261046914666224	14.888640528422782	11.913108422175917	11.634296549816785	17.27244600672889
2477.0	2.220486966321539	10.187995963916196	10.870127374269313	14.069195426417561	14.925068707440186	16.209640599541554	14.568502250198254	11.322104718398812	11.398693837598787	17.26833064592584
2848.0	2.215875678465346	10.083144237568163	10.79475324726612	14.048944269690272	14.845724000183877	16.11942057347458	14.426066813199158	10.928021009673648	11.20038897504248	17.064746725735795
3274.0	2.1861608135922794	9.954420191423642	10.695877256078102	13.791374757710347	14.52904627986516	15.855387314625098	14.092335361068956	10.33487372265199	10.907976738331172	16.71840945795689
3764.0	2.179099576986802	10.003277486582805	10.627517106483875	13.640839365741089	14.596451251499818	15.82459071993098	13.767035852501477	9.853980493913312	10.665028129241824	16.522926309788488
4328.0	2.1660059470046718	9.967067366063217	10.58156946971917	13.587944996928838	14.48189000286134	15.939768778870734	13.429194102155408	9.37005113397335	10.47616874933365	16.484526259296594
4977.0	2.1454469697009344	9.871539224466247	10.47599185032837	13.466207286764195	14.290613498495668	15.716915956025538	13.196407251433504	8.940252144201983	10.358112753712703	16.406411576381718
5722.0	2.1533796224313666	9.821425224445049	10.489110716254208	13.438817035669597	14.214492638925465	15.642574968140558	13.11055719574421	8.571357647738663	10.275355190483968	16.37046774147057
6579.0	2.1975959553897884	10.134298776593226	10.575130105612187	13.741906121988828	14.477499150965622	15.786902799916604	13.305749566215022	8.288963347049528	10.41933064177346	16.60632308542997
7564.0	2.184398710089983	10.017427783048474	10.505119919645995	13.726568267259843	14.33823112431735	15.75539819665321	13.072939805078782	7.801543334460068	10.28128441375346	16.52585631509195
8697.0	2.168727493955933	9.99118479802492	10.459765185495769	13.723869680597737	14.302886663005836	15.65295142714257	12.832509091212268	7.319573136889069	10.149477774805197	16.465244523153988
9999.0	2.181759624190132	10.016723708051108	10.492722682703855	13.762271825817809	14.416998423057478	15.85040621891105	12.769185447614781	6.93901026228902	10.133506655827704	16.63518352233122
11497.0	2.166628035248863	10.002499429207184	10.511323305804247	13.685778027905304	14.329278338041025	15.69597056044899	12.517294061924476	6.519076812169671	10.038234677755149	16.650920617438853
13219.0	2.1643776974939057	9.980784269387362	10.53342011203133	13.740061295832385	14.275057107217371	15.745794845789737	12.35492220281713	6.143675908486207	9.96881976012942	16.606890914736255
15199.0	2.1641417173599753	9.99365757573608	10.596707994147359	13.74119582508347	14.247426368308945	15.772792906175008	12.15915957387319	5.828361345904783	9.946581524669478	16.63453292159278
17475.0	2.184201751319466	10.086443108146995	10.635919139561418	13.862906208117266	14.270639344912077	15.892443573704892	12.032176132058488	5.576252443604456	9.966810224107304	16.774266231131275
20092.0	2.1863821359131714	10.130857378535161	10.681278289492317	13.926613019103195	14.187811866215203	15.844909040223135	11.828634990244193	5.332363227488152	9.916469169665762	16.785274384393116
23101.0	2.1803706607081845	10.111570759145584	10.665181108395794	13.937512905846043	14.16398731989227	15.75060443942771	11.578708991599253	5.1068848166471605	9.841560038614658	16.753144750935547
26560.0	2.170686021218631	10.029095443156477	10.617255962848098	13.864196827840486	14.06085790523795	15.641814755859249	11.309026137401633	4.889620613809607	9.727415064227776	16.628775326599772
30538.0	2.175597976397798	10.047753708617272	10.651377383099463	13.903571752559046	14.038042535510884	15.684806870821616	11.069911501486846	4.7318925193564985	9.671627171544193	16.607742342536085
35111.0	2.172950697714656	10.044691434507659	10.651642357621785	13.864741347055752	14.041589929777047	15.635189197394414	10.888304531925096	4.590688206770242	9.646919538522537	16.622941989851846
40370.0	2.170819962272948	10.013294222070073	10.628677756946178	13.804873219423067	14.002099358987808	15.611850140428386	10.711657883480935	4.45183858346043	9.585677701269057	16.58692122298722
46415.0	2.1642667959374324	9.98465373850193	10.605445366886585	13.767781625736907	14.01015657885375	15.619869670904873	10.530932896495267	4.344779440465607	9.55254253833753	16.583699035126877
53366.0	2.1755481677863444	10.015335536582459	10.651111157933896	13.802233931228459	14.050017374365934	15.74695673099133	10.396793499450201	4.261657700592632	9.576515857038471	16.66720672990962
61359.0	2.1739459002635972	10.016204501105976	10.672265806337458	13.800946495899222	14.034648023058647	15.757544902481026	10.246784199902065	4.1822335115486595	9.564668459611884	16.69986388610218
70547.0	2.173266538167598	10.017562522073456	10.666822048831973	13.789751407060402	14.00257556229239	15.797556181052425	10.112229103110568	4.116516733202863	9.545274641578146	16.752510943048268
81113.0	2.1710104300555932	10.010709333173432	10.658463697492206	13.806896338092331	14.00715383391244	15.820096748139438	9.974182405661042	4.0572149549429435	9.529646454755976	16.7841979783832
93260.0	2.1693948084093795	10.02050500124827	10.667923487144225	13.824268752354191	13.983908531195448	15.795166932815285	9.86901499192002	3.997658035266841	9.49420527068307	16.768756729397648
107226.0	2.162523080352768	9.995125364618449	10.640924474252182	13.786616713135246	13.99808054326789	15.75456586975124	9.721057007747051	3.9460614217997994	9.447659599385435	16.715052911657093
123284.0	2.1634930423656167	10.001215111592625	10.639421610497504	13.776343155438775	14.012734415010485	15.74909719921768	9.60275411540956	3.904241645441419	9.436528316944045	16.696598377746618
141747.0	2.1707394468409253	10.020176544509505	10.66662996165029	13.796833551708318	14.049466741760574	15.798060354683862	9.52912679276466	3.884106972240004	9.455092870280396	16.763711030489038
162974.0	2.166378285610892	10.003827722277048	10.640185164423226	13.761469967358355	13.984176087579016	15.778008473988905	9.433437915682543	3.8486941967588515	9.425993412295732	16.723690356900217
187381.0	2.16055913464341	9.975601566042604	10.62708726670333	13.743096207706355	13.931236422095475	15.740245848180352	9.29487434458076	3.8150252237273974	9.392208756190454	16.662484178548286
215443.0	2.165041064909153	10.002270355456119	10.647838916398825	13.787644182474502	13.955195519947335	15.762726103802303	9.207027756900182	3.8029573742387743	9.41452741475177	16.692953173453418
247707.0	2.1618225955169805	9.971080602755679	10.630952739084883	13.762259331855354	13.935770406048801	15.738792037560533	9.081123328546209	3.7773263030863444	9.395548669078348	16.654102818594623
284803.0	2.167329652630945	9.994687304922	10.65178072529306	13.80213449641203	13.941405681596567	15.823672580826848	8.96924894378231	3.7659001163117614	9.41518716224682	16.695569232593193
327454.0	2.162500366857773	9.973797530730428	10.637618385488807	13.780614606595437	13.927872651125014	15.797379187493267	8.836208434266876	3.7456298434192763	9.395729319470616	16.664731392928044
376493.0	2.1656231055817403	9.976757742396888	10.645307917328283	13.807181592068426	13.953356768973856	15.806903427550766	8.745177062599373	3.7347599894307857	9.397738635448816	16.684089624329143
432875.0	2.167288491317385	9.98988197471092	10.658239214649369	13.83105982096362	13.977059805357108	15.831854368446578	8.627815319389127	3.7253494867375476	9.40493052599373	16.709404644639747
497701.0	2.166463627304698	9.986976145535001	10.656887374049866	13.821858104012561	13.968380701348794	15.830499032227502	8.494570903147745	3.7176661582342247	9.394984364541708	16.69669138364639
572236.0	2.169917145993703	10.000351228952201	10.668791644591211	13.822075897973994	13.978118940413337	15.848527559807279	8.414152201472325	3.716341717977592	9.405556693732795	16.71638075561915
657932.0	2.1698315377244586	10.006997312072656	10.668113878422902	13.829514804787076	13.993351803065506	15.853410933935189	8.34480891897126	3.7124682777620124	9.407522913386984	16.712054343932966
756462.0	2.171427151557355	10.013157826298528	10.687045069692756	13.834581219478874	14.016803520616282	15.876547718018939	8.299508903564178	3.7084876661835398	9.412948713333545	16.71760243655766
869748.0	2.172086412805387	10.013244280173147	10.679155222462484	13.832640626330482	14.01619899320895	15.855966134396251	8.210685160940045	3.7026310365627126	9.403207923239908	16.713800062396178
